sale_id,outlet_id,item_id,sale_date,quantity,unit_price,total_amount,payment_method,order_channel
SALE095693,O0040,I0167,2026-05-27,2,126.09,252.18,Card,Dine-in
SALE095694,O0417,I0022,2026-08-01,3,309.27,927.81,Card,Online
SALE095695,O0210,I0076,2026-02-17,1,209.61,209.61,UPI,Delivery
SALE095696,O0208,I0076,2026-06-24,4,217.83,871.32,Cash,Delivery
SALE095697,O0352,I0118,2026-06-23,1,327.69,327.69,Cash,Takeaway
SALE095698,O0189,I0263,2025-10-05,4,344.98,1379.92,UPI,Delivery
SALE095699,O0440,I0057,2026-04-08,1,655.76,655.76,Cash,Delivery
SALE095700,O0044,I0025,2026-07-23,2,96.75,193.5,Card,Dine-in
SALE095701,O0317,I0105,2026-07-01,1,236.67,236.67,Card,Takeaway
SALE095702,O0167,I0062,2025-09-19,1,574.87,574.87,UPI,Delivery
SALE095703,O0096,I0023,2026-03-17,3,256.33,768.99,UPI,Online
SALE095704,O0012,I0003,2025-12-12,1,452.44,452.44,Card,Takeaway
SALE095705,O0116,I0047,2026-03-09,1,466.03,466.03,Wallet,Dine-in
SALE095706,O0031,I0158,2026-08-20,1,131.44,131.44,UPI,Dine-in
SALE095707,O0416,I0019,2026-05-03,1,350.43,350.43,UPI,Takeaway
SALE095708,O0030,I0016,2025-12-30,2,361.74,723.48,UPI,Takeaway
SALE095709,O0120,I0046,2025-11-17,3,335.41,1006.23,UPI,Delivery
SALE095710,O0333,I0111,2026-05-14,1,152.49,152.49,UPI,Dine-in
SALE095711,O0162,I0060,2026-07-13,1,460.85,460.85,UPI,Delivery
SALE095712,O0197,I0267,2025-11-04,1,144.07,144.07,UPI,Dine-in
SALE095713,O0176,I0062,2026-01-25,1,563.74,563.74,UPI,Online
SALE095714,O0024,I0012,2026-05-24,1,525.78,525.78,Card,Delivery
SALE095715,O0232,I0079,2025-10-31,2,192.56,385.12,UPI,Delivery
SALE095716,O0018,I0188,2025-12-21,1,286.37,286.37,Card,Delivery
SALE095717,O0307,I0094,2026-08-13,1,259.69,259.69,UPI,Online
SALE095718,O0455,I0049,2026-08-11,1,484.63,484.63,UPI,Delivery
SALE095719,O0272,I0088,2026-07-28,2,214.77,429.54,UPI,Dine-in
SALE095720,O0012,I0170,2026-04-03,1,303.29,303.29,Card,Delivery
SALE095721,O0071,I0010,2025-12-20,1,435.96,435.96,Card,Dine-in
SALE095722,O0238,I0077,2025-12-12,2,210.52,421.04,Card,Delivery
SALE095723,O0095,I0025,2025-11-18,2,87.04,174.08,UPI,Takeaway
SALE095724,O0012,I0001,2026-03-25,2,373.79,747.58,UPI,Dine-in
SALE095725,O0470,I0020,2026-03-26,1,484.84,484.84,Card,Dine-in
SALE095726,O0498,I0139,2026-01-13,1,86.36,86.36,UPI,Online
SALE095727,O0032,I0001,2025-11-20,1,333.4,333.4,UPI,Dine-in
SALE095728,O0429,I0033,2025-11-18,1,373.71,373.71,UPI,Delivery
SALE095729,O0184,I0266,2026-02-23,1,369.03,369.03,Card,Delivery
SALE095730,O0141,I0065,2025-11-20,2,502.9,1005.8,UPI,Online
SALE095731,O0199,I0070,2026-06-23,2,211.01,422.02,Cash,Dine-in
SALE095732,O0467,I0024,2026-07-20,1,219.29,219.29,Card,Dine-in
SALE095733,O0281,I0098,2026-01-28,1,292.88,292.88,UPI,Delivery
SALE095734,O0472,I0104,2026-01-28,1,234.31,234.31,UPI,Dine-in
SALE095735,O0121,I0050,2026-06-14,2,465.32,930.64,UPI,Takeaway
SALE095736,O0104,I0041,2025-10-12,1,482.51,482.51,UPI,Dine-in
SALE095737,O0091,I0020,2026-03-05,1,479.51,479.51,UPI,Takeaway
SALE095738,O0009,I0189,2026-06-30,3,445.08,1335.24,Cash,Delivery
SALE095739,O0242,I0085,2026-03-20,3,153.95,461.85,UPI,Online
SALE095740,O0125,I0050,2026-02-17,1,438.66,438.66,Cash,Delivery
SALE095741,O0429,I0034,2026-04-18,2,431.54,863.08,Cash,Takeaway
SALE095742,O0080,I0015,2025-11-07,1,242.75,242.75,Cash,Online
SALE095743,O0240,I0078,2025-09-09,1,263.12,263.12,Card,Takeaway
SALE095744,O0397,I0134,2026-01-01,1,420.03,420.03,Card,Dine-in
SALE095745,O0204,I0075,2026-05-08,2,238.27,476.54,Card,Delivery
SALE095746,O0064,I0031,2026-03-05,2,322.12,644.24,UPI,Online
SALE095747,O0199,I0275,2026-02-18,1,136.85,136.85,UPI,Takeaway
SALE095748,O0256,I0087,2026-06-30,2,172.88,345.76,Card,Takeaway
SALE095749,O0196,I0276,2025-09-10,1,268.97,268.97,Card,Online
SALE095750,O0190,I0066,2026-01-06,4,125.38,501.52,Card,Delivery
SALE095751,O0451,I0050,2026-07-10,2,447.33,894.66,UPI,Online
SALE095752,O0197,I0271,2025-10-10,2,250.1,500.2,UPI,Dine-in
SALE095753,O0336,I0112,2025-12-29,2,256.78,513.56,UPI,Online
SALE095754,O0451,I0050,2025-10-27,2,447.33,894.66,UPI,Online
SALE095755,O0299,I0093,2025-11-30,1,207.06,207.06,UPI,Takeaway
SALE095756,O0263,I0089,2026-05-14,1,114.36,114.36,UPI,Delivery
SALE095757,O0348,I0115,2025-10-10,1,290.93,290.93,Cash,Online
SALE095758,O0001,I0196,2026-04-22,1,379.09,379.09,UPI,Delivery
SALE095759,O0225,I0079,2026-03-14,4,190.97,763.88,Card,Delivery
SALE095760,O0014,I0162,2026-04-24,1,144.91,144.91,Cash,Delivery
SALE095761,O0200,I0269,2026-08-10,2,184.62,369.24,Card,Dine-in
SALE095762,O0188,I0276,2025-11-17,1,302.49,302.49,UPI,Takeaway
SALE095763,O0259,I0087,2026-05-17,2,179.24,358.48,Cash,Dine-in
SALE095764,O0011,I0192,2026-08-13,1,261.97,261.97,Card,Delivery
SALE095765,O0141,I0062,2026-03-25,2,554.11,1108.22,UPI,Online
SALE095766,O0071,I0012,2025-09-04,1,477.71,477.71,Wallet,Online
SALE095767,O0324,I0110,2025-10-03,2,230.05,460.1,Card,Dine-in
SALE095768,O0193,I0267,2026-04-17,1,152.75,152.75,Card,Takeaway
SALE095769,O0441,I0072,2025-09-13,1,140.16,140.16,Cash,Online
SALE095770,O0169,I0063,2026-04-13,2,361.58,723.16,Card,Dine-in
SALE095771,O0401,I0141,2026-05-22,2,113.98,227.96,Card,Takeaway
SALE095772,O0233,I0078,2026-02-12,2,259.71,519.42,UPI,Delivery
SALE095773,O0153,I0065,2026-05-16,1,493.52,493.52,Card,Dine-in
SALE095774,O0113,I0044,2025-09-01,2,376.29,752.58,UPI,Takeaway
SALE095775,O0303,I0097,2026-06-19,1,298.55,298.55,Cash,Online
SALE095776,O0394,I0135,2025-12-02,4,408.73,1634.92,Card,Takeaway
SALE095777,O0007,I0191,2026-08-24,3,523.79,1571.37,UPI,Delivery
SALE095778,O0039,I0163,2025-09-20,4,134.4,537.6,Wallet,Takeaway
SALE095779,O0141,I0064,2026-02-20,1,466.96,466.96,UPI,Delivery
SALE095780,O0140,I0054,2026-01-06,1,224.85,224.85,Wallet,Takeaway
SALE095781,O0399,I0137,2026-04-23,2,313.87,627.74,UPI,Takeaway
SALE095782,O0253,I0088,2025-09-15,2,218.28,436.56,UPI,Dine-in
SALE095783,O0192,I0275,2025-09-09,2,139.72,279.44,UPI,Delivery
SALE095784,O0236,I0077,2026-07-28,1,194.93,194.93,UPI,Online
SALE095785,O0272,I0091,2026-04-03,1,114.22,114.22,Cash,Delivery
SALE095786,O0219,I0073,2025-09-24,1,157.83,157.83,UPI,Takeaway
SALE095787,O0222,I0078,2026-05-14,2,266.92,533.84,UPI,Dine-in
SALE095788,O0170,I0063,2026-06-14,1,372.61,372.61,UPI,Takeaway
SALE095789,O0255,I0086,2026-03-23,2,150.92,301.84,Wallet,Takeaway
SALE095790,O0313,I0105,2026-08-02,1,246.46,246.46,UPI,Delivery
SALE095791,O0008,I0190,2026-01-12,1,294.8,294.8,UPI,Delivery
SALE095792,O0018,I0171,2026-03-25,2,492.91,985.82,UPI,Delivery
SALE095793,O0001,I0008,2025-11-30,1,351.22,351.22,UPI,Online
SALE095794,O0357,I0121,2026-01-28,2,100.94,201.88,UPI,Takeaway
SALE095795,O0087,I0036,2026-07-20,1,292.06,292.06,Card,Online
SALE095796,O0057,I0020,2025-09-18,3,476.3,1428.9,UPI,Online
SALE095797,O0431,I0057,2025-10-06,1,632.71,632.71,UPI,Dine-in
SALE095798,O0206,I0073,2026-06-17,2,171.0,342.0,Cash,Online
SALE095799,O0465,I0024,2026-04-19,2,236.26,472.52,UPI,Online
SALE095800,O0298,I0094,2025-12-27,2,265.02,530.04,Cash,Dine-in
SALE095801,O0158,I0061,2026-06-06,1,485.3,485.3,UPI,Dine-in
SALE095802,O0326,I0111,2025-12-14,2,171.49,342.98,UPI,Takeaway
SALE095803,O0202,I0072,2025-09-14,2,140.67,281.34,UPI,Dine-in
SALE095804,O0159,I0058,2025-10-24,3,256.45,769.35,UPI,Delivery
SALE095805,O0007,I0196,2026-02-17,3,421.45,1264.35,UPI,Dine-in
SALE095806,O0065,I0029,2026-07-02,1,411.67,411.67,Wallet,Delivery
SALE095807,O0030,I0013,2025-11-01,1,437.67,437.67,UPI,Takeaway
SALE095808,O0019,I0007,2025-12-09,1,272.7,272.7,UPI,Dine-in
SALE095809,O0183,I0270,2026-01-27,2,302.47,604.94,Card,Online
SALE095810,O0173,I0060,2026-03-27,1,477.97,477.97,UPI,Takeaway
SALE095811,O0149,I0063,2026-07-19,2,339.51,679.02,Card,Takeaway
SALE095812,O0186,I0274,2026-08-04,1,211.87,211.87,UPI,Online
SALE095813,O0232,I0079,2025-09-22,3,192.56,577.68,Card,Dine-in
SALE095814,O0174,I0064,2026-06-15,2,457.06,914.12,UPI,Delivery
SALE095815,O0287,I0098,2026-03-25,1,321.4,321.4,UPI,Takeaway
SALE095816,O0036,I0003,2026-01-26,2,445.0,890.0,UPI,Takeaway
SALE095817,O0287,I0094,2026-04-16,1,267.38,267.38,UPI,Dine-in
SALE095818,O0352,I0121,2026-06-22,1,99.06,99.06,Cash,Dine-in
SALE095819,O0152,I0063,2026-04-10,1,339.08,339.08,Card,Dine-in
SALE095820,O0036,I0161,2025-12-23,1,519.53,519.53,Wallet,Online
SALE095821,O0265,I0091,2025-09-10,1,118.54,118.54,UPI,Delivery
SALE095822,O0184,I0266,2026-07-15,4,369.03,1476.12,UPI,Takeaway
SALE095823,O0037,I0008,2026-07-15,1,335.69,335.69,UPI,Online
SALE095824,O0144,I0062,2026-07-08,2,584.33,1168.66,UPI,Takeaway
SALE095825,O0187,I0273,2025-12-14,1,323.69,323.69,UPI,Takeaway
SALE095826,O0275,I0089,2025-11-22,2,121.52,243.04,UPI,Takeaway
SALE095827,O0468,I0025,2025-12-14,1,95.66,95.66,UPI,Online
SALE095828,O0293,I0098,2026-06-05,1,290.33,290.33,Card,Takeaway
SALE095829,O0039,I0169,2026-02-02,3,363.09,1089.27,Card,Takeaway
SALE095830,O0058,I0021,2025-10-06,4,294.41,1177.64,UPI,Delivery
SALE095831,O0194,I0274,2026-03-21,1,202.28,202.28,UPI,Online
SALE095832,O0194,I0273,2026-07-08,1,347.98,347.98,UPI,Dine-in
SALE095833,O0039,I0163,2026-03-30,2,134.4,268.8,UPI,Dine-in
SALE095834,O0003,I0003,2026-07-03,1,446.49,446.49,UPI,Dine-in
SALE095835,O0076,I0016,2026-05-19,2,350.15,700.3,UPI,Takeaway
SALE095836,O0469,I0025,2025-10-09,1,85.72,85.72,UPI,Delivery
SALE095837,O0396,I0135,2025-09-14,1,369.59,369.59,Card,Delivery
SALE095838,O0422,I0034,2026-05-18,1,430.48,430.48,Cash,Online
SALE095839,O0415,I0023,2025-10-16,2,271.84,543.68,UPI,Takeaway
SALE095840,O0473,I0100,2026-06-29,1,272.96,272.96,Card,Takeaway
SALE095841,O0001,I0172,2026-05-11,1,131.04,131.04,UPI,Online
SALE095842,O0399,I0134,2026-02-16,1,416.08,416.08,UPI,Dine-in
SALE095843,O0038,I0008,2026-01-01,1,369.82,369.82,Card,Takeaway
SALE095844,O0199,I0275,2025-09-27,2,136.85,273.7,Card,Dine-in
SALE095845,O0441,I0074,2026-06-24,4,170.63,682.52,Card,Dine-in
SALE095846,O0097,I0020,2026-04-11,1,488.31,488.31,UPI,Online
SALE095847,O0192,I0271,2026-03-23,1,232.16,232.16,UPI,Delivery
SALE095848,O0345,I0114,2026-04-06,1,259.53,259.53,Card,Dine-in
SALE095849,O0008,I0164,2026-04-20,1,279.49,279.49,UPI,Dine-in
SALE095850,O0282,I0094,2026-05-07,1,247.59,247.59,UPI,Dine-in
SALE095851,O0291,I0098,2025-09-20,3,304.51,913.53,UPI,Online
SALE095852,O0161,I0059,2025-10-12,1,385.34,385.34,Cash,Dine-in
SALE095853,O0382,I0132,2025-12-25,2,407.23,814.46,UPI,Delivery
SALE095854,O0005,I0164,2025-11-01,4,282.67,1130.68,UPI,Dine-in
SALE095855,O0412,I0021,2026-06-16,1,319.93,319.93,UPI,Online
SALE095856,O0366,I0122,2026-01-01,1,424.54,424.54,UPI,Delivery
SALE095857,O0182,I0268,2025-12-21,2,306.55,613.1,Card,Online
SALE095858,O0410,I0141,2025-09-05,2,109.08,218.16,Card,Delivery
SALE095859,O0428,I0035,2026-01-20,4,491.01,1964.04,Cash,Dine-in
SALE095860,O0422,I0037,2026-06-01,1,257.3,257.3,UPI,Takeaway
SALE095861,O0290,I0096,2025-11-13,1,214.41,214.41,Card,Online
SALE095862,O0307,I0095,2026-05-23,4,293.66,1174.64,UPI,Online
SALE095863,O0427,I0035,2026-05-05,1,435.91,435.91,Wallet,Online
SALE095864,O0249,I0082,2026-06-02,1,202.41,202.41,UPI,Online
SALE095865,O0033,I0170,2026-08-14,4,316.23,1264.92,UPI,Delivery
SALE095866,O0120,I0044,2026-03-23,2,335.71,671.42,UPI,Delivery
SALE095867,O0336,I0110,2026-08-25,1,231.84,231.84,UPI,Online
SALE095868,O0104,I0041,2026-04-05,2,482.51,965.02,UPI,Online
SALE095869,O0180,I0062,2025-10-15,3,578.77,1736.31,UPI,Delivery
SALE095870,O0020,I0001,2026-04-03,2,363.82,727.64,UPI,Delivery
SALE095871,O0050,I0018,2026-01-22,1,413.41,413.41,Card,Online
SALE095872,O0204,I0076,2026-04-07,1,194.99,194.99,UPI,Dine-in
SALE095873,O0287,I0093,2026-05-12,2,191.56,383.12,Card,Online
SALE095874,O0297,I0096,2025-09-15,2,206.66,413.32,UPI,Delivery
SALE095875,O0282,I0095,2026-04-20,3,286.82,860.46,UPI,Dine-in
SALE095876,O0018,I0201,2026-01-18,2,126.13,252.26,Card,Dine-in
SALE095877,O0070,I0030,2026-02-24,2,229.76,459.52,Card,Online
SALE095878,O0040,I0004,2026-08-26,2,428.45,856.9,Cash,Delivery
SALE095879,O0033,I0159,2025-09-19,2,481.68,963.36,Wallet,Delivery
SALE095880,O0365,I0123,2026-08-19,1,387.28,387.28,Cash,Online
SALE095881,O0133,I0054,2026-08-11,4,242.21,968.84,UPI,Delivery
SALE095882,O0143,I0058,2025-10-15,1,257.87,257.87,Card,Dine-in
SALE095883,O0114,I0046,2025-09-25,2,350.74,701.48,Cash,Delivery
SALE095884,O0293,I0097,2026-01-12,1,296.13,296.13,UPI,Delivery
SALE095885,O0013,I0201,2026-03-19,1,134.3,134.3,UPI,Online
SALE095886,O0296,I0095,2026-05-14,1,261.45,261.45,UPI,Online
SALE095887,O0114,I0046,2026-04-14,3,350.74,1052.22,Card,Dine-in
SALE095888,O0157,I0065,2025-12-14,2,477.81,955.62,UPI,Online
SALE095889,O0243,I0084,2026-01-14,1,212.7,212.7,UPI,Delivery
SALE095890,O0178,I0060,2026-08-11,1,427.74,427.74,UPI,Dine-in
SALE095891,O0172,I0063,2026-05-31,3,367.9,1103.7,Card,Online
SALE095892,O0054,I0020,2025-11-19,1,468.32,468.32,Cash,Delivery
SALE095893,O0246,I0085,2025-09-27,2,159.74,319.48,UPI,Online
SALE095894,O0232,I0080,2026-06-24,2,158.26,316.52,Cash,Takeaway
SALE095895,O0413,I0020,2025-09-19,1,437.36,437.36,UPI,Delivery
SALE095896,O0228,I0079,2026-07-10,2,179.19,358.38,Cash,Dine-in
SALE095897,O0009,I0167,2026-07-07,2,122.97,245.94,UPI,Dine-in
SALE095898,O0007,I0192,2026-04-22,1,250.55,250.55,UPI,Delivery
SALE095899,O0238,I0079,2026-07-17,3,190.08,570.24,UPI,Dine-in
SALE095900,O0149,I0059,2025-09-17,1,432.47,432.47,Cash,Online
SALE095901,O0006,I0162,2026-06-24,1,146.78,146.78,Card,Online
SALE095902,O0492,I0139,2025-11-22,2,84.41,168.82,UPI,Online
SALE095903,O0488,I0018,2025-11-28,1,360.21,360.21,Card,Delivery
SALE095904,O0426,I0037,2025-12-10,1,258.28,258.28,UPI,Dine-in
SALE095905,O0472,I0104,2025-10-25,1,234.31,234.31,UPI,Takeaway
SALE095906,O0039,I0172,2025-09-13,1,127.4,127.4,Cash,Delivery
SALE095907,O0192,I0272,2025-12-30,1,475.91,475.91,UPI,Online
SALE095908,O0199,I0264,2026-02-24,1,308.4,308.4,UPI,Takeaway
SALE095909,O0081,I0033,2025-09-04,1,359.78,359.78,UPI,Online
SALE095910,O0262,I0088,2025-12-02,1,191.63,191.63,UPI,Takeaway
SALE095911,O0364,I0123,2026-05-30,1,395.59,395.59,UPI,Delivery
SALE095912,O0202,I0073,2026-04-14,1,166.83,166.83,Card,Dine-in
SALE095913,O0201,I0076,2026-05-04,4,199.64,798.56,UPI,Online
SALE095914,O0211,I0076,2026-05-13,2,199.68,399.36,UPI,Online
SALE095915,O0031,I0166,2026-03-27,2,226.97,453.94,UPI,Online
SALE095916,O0462,I0023,2026-02-21,2,242.22,484.44,Card,Takeaway
SALE095917,O0280,I0092,2025-10-17,1,156.47,156.47,Cash,Delivery
SALE095918,O0172,I0064,2026-01-03,3,440.79,1322.37,Card,Online
SALE095919,O0305,I0097,2025-09-02,1,288.23,288.23,UPI,Delivery
SALE095920,O0141,I0059,2026-02-04,1,428.78,428.78,UPI,Online
SALE095921,O0146,I0065,2025-09-30,4,517.36,2069.44,UPI,Online
SALE095922,O0042,I0022,2026-07-15,1,328.7,328.7,Card,Dine-in
SALE095923,O0474,I0101,2025-09-26,2,327.2,654.4,UPI,Dine-in
SALE095924,O0149,I0059,2026-05-02,2,432.47,864.94,UPI,Takeaway
SALE095925,O0241,I0084,2026-03-28,2,206.94,413.88,UPI,Takeaway
SALE095926,O0119,I0044,2025-11-30,1,364.23,364.23,Card,Online
SALE095927,O0315,I0108,2026-01-26,2,378.87,757.74,Card,Online
SALE095928,O0406,I0138,2025-12-23,1,153.84,153.84,Card,Online
SALE095929,O0422,I0032,2026-02-09,1,450.83,450.83,UPI,Online
SALE095930,O0071,I0012,2026-07-03,1,477.71,477.71,Card,Takeaway
SALE095931,O0231,I0081,2025-10-05,3,239.65,718.95,UPI,Online
SALE095932,O0196,I0069,2025-10-15,1,273.78,273.78,Card,Delivery
SALE095933,O0194,I0275,2026-01-29,1,127.66,127.66,UPI,Dine-in
SALE095934,O0166,I0059,2026-06-08,1,413.4,413.4,Card,Delivery
SALE095935,O0294,I0094,2026-05-14,1,265.63,265.63,Cash,Dine-in
SALE095936,O0012,I0202,2026-08-12,2,334.95,669.9,UPI,Delivery
SALE095937,O0170,I0065,2025-12-28,1,499.32,499.32,Wallet,Takeaway
SALE095938,O0482,I0021,2025-12-21,1,303.12,303.12,UPI,Delivery
SALE095939,O0211,I0075,2026-03-15,3,231.61,694.83,UPI,Delivery
SALE095940,O0019,I0002,2026-04-23,1,426.28,426.28,UPI,Delivery
SALE095941,O0195,I0271,2026-07-05,4,232.35,929.4,Cash,Delivery
SALE095942,O0046,I0024,2025-10-05,1,219.81,219.81,Card,Delivery
SALE095943,O0056,I0019,2025-12-28,1,344.13,344.13,Cash,Delivery
SALE095944,O0197,I0275,2026-03-06,2,137.19,274.38,UPI,Online
SALE095945,O0071,I0011,2026-02-09,3,446.91,1340.73,UPI,Online
SALE095946,O0459,I0050,2026-04-14,1,469.32,469.32,UPI,Online
SALE095947,O0247,I0082,2026-07-13,1,191.48,191.48,UPI,Delivery
SALE095948,O0122,I0051,2025-10-19,2,334.07,668.14,Card,Delivery
SALE095949,O0178,I0065,2026-04-07,1,532.61,532.61,Card,Delivery
SALE095950,O0394,I0135,2026-03-07,1,408.73,408.73,UPI,Delivery
SALE095951,O0370,I0125,2026-06-06,4,298.49,1193.96,Wallet,Takeaway
SALE095952,O0150,I0059,2026-04-24,1,408.49,408.49,Wallet,Delivery
SALE095953,O0300,I0095,2025-10-27,3,258.14,774.42,Card,Takeaway
SALE095954,O0078,I0015,2025-11-01,3,250.05,750.15,UPI,Online
SALE095955,O0257,I0088,2026-03-23,2,200.46,400.92,Card,Delivery
SALE095956,O0032,I0194,2025-11-25,1,469.37,469.37,Cash,Takeaway
SALE095957,O0003,I0008,2026-05-10,1,362.53,362.53,UPI,Dine-in
SALE095958,O0249,I0083,2026-04-07,2,233.98,467.96,UPI,Takeaway
SALE095959,O0048,I0023,2026-05-14,2,246.72,493.44,Cash,Dine-in
SALE095960,O0100,I0021,2026-08-18,4,303.36,1213.44,Wallet,Delivery
SALE095961,O0164,I0061,2025-12-09,2,523.13,1046.26,UPI,Dine-in
SALE095962,O0337,I0109,2026-05-08,3,187.07,561.21,Card,Online
SALE095963,O0369,I0125,2025-09-01,1,312.78,312.78,Wallet,Delivery
SALE095964,O0048,I0021,2025-09-30,2,297.84,595.68,UPI,Online
SALE095965,O0260,I0090,2025-09-01,2,104.81,209.62,UPI,Delivery
SALE095966,O0048,I0023,2026-03-29,2,246.72,493.44,UPI,Dine-in
SALE095967,O0386,I0132,2026-04-13,1,379.63,379.63,Card,Delivery
SALE095968,O0200,I0267,2025-11-17,3,145.5,436.5,Wallet,Takeaway
SALE095969,O0278,I0090,2026-04-09,1,105.3,105.3,Cash,Delivery
SALE095970,O0069,I0031,2025-12-24,1,327.21,327.21,UPI,Dine-in
SALE095971,O0162,I0063,2026-06-24,2,368.84,737.68,Cash,Delivery
SALE095972,O0464,I0018,2026-08-08,3,389.78,1169.34,Card,Dine-in
SALE095973,O0013,I0164,2025-09-09,1,281.4,281.4,Cash,Delivery
SALE095974,O0410,I0142,2026-02-11,4,200.88,803.52,UPI,Dine-in
SALE095975,O0173,I0065,2026-04-15,2,489.48,978.96,UPI,Delivery
SALE095976,O0037,I0159,2026-05-14,1,477.36,477.36,Card,Dine-in
SALE095977,O0156,I0063,2026-03-04,1,380.77,380.77,Card,Online
SALE095978,O0392,I0134,2026-05-16,1,414.77,414.77,Card,Delivery
SALE095979,O0053,I0022,2026-02-08,2,324.94,649.88,UPI,Delivery
SALE095980,O0380,I0128,2025-10-08,2,132.74,265.48,Card,Online
SALE095981,O0191,I0276,2026-03-01,2,280.44,560.88,Card,Delivery
SALE095982,O0490,I0019,2025-10-24,1,375.13,375.13,UPI,Delivery
SALE095983,O0463,I0020,2026-01-15,1,488.54,488.54,UPI,Dine-in
SALE095984,O0158,I0058,2025-12-05,2,241.09,482.18,UPI,Delivery
SALE095985,O0302,I0095,2026-02-22,1,282.12,282.12,UPI,Dine-in
SALE095986,O0019,I0199,2026-04-11,1,210.48,210.48,UPI,Dine-in
SALE095987,O0178,I0062,2025-10-28,1,536.09,536.09,Card,Takeaway
SALE095988,O0037,I0199,2026-06-20,1,201.48,201.48,UPI,Online
SALE095989,O0017,I0172,2026-02-23,2,126.36,252.72,Card,Delivery
SALE095990,O0153,I0061,2025-11-08,1,498.94,498.94,Card,Dine-in
SALE095991,O0042,I0025,2026-03-10,1,89.61,89.61,UPI,Online
SALE095992,O0052,I0024,2026-07-01,1,224.87,224.87,Cash,Delivery
SALE095993,O0481,I0024,2026-01-09,2,242.41,484.82,UPI,Online
SALE095994,O0355,I0119,2025-09-11,2,229.74,459.48,UPI,Dine-in
SALE095995,O0298,I0093,2026-02-02,4,211.12,844.48,UPI,Online
SALE095996,O0264,I0091,2025-09-06,1,114.48,114.48,Card,Delivery
SALE095997,O0360,I0119,2026-01-18,2,244.5,489.0,Card,Delivery
SALE095998,O0298,I0098,2026-03-02,2,299.23,598.46,UPI,Delivery
SALE095999,O0442,I0074,2025-09-10,2,191.37,382.74,Cash,Takeaway
SALE096000,O0178,I0062,2025-10-03,1,536.09,536.09,UPI,Online
SALE096001,O0003,I0009,2025-11-06,2,350.73,701.46,UPI,Dine-in
SALE096002,O0073,I0016,2026-04-28,2,347.39,694.78,UPI,Delivery
SALE096003,O0406,I0142,2026-03-17,1,205.69,205.69,UPI,Delivery
SALE096004,O0259,I0088,2025-10-01,1,209.56,209.56,UPI,Delivery
SALE096005,O0077,I0016,2025-12-09,1,335.43,335.43,Cash,Delivery
SALE096006,O0012,I0161,2026-07-10,2,499.04,998.08,Card,Delivery
SALE096007,O0046,I0019,2026-06-26,2,379.19,758.38,Cash,Online
SALE096008,O0114,I0048,2026-02-22,1,301.77,301.77,UPI,Online
SALE096009,O0235,I0077,2026-01-23,1,203.31,203.31,Card,Takeaway
SALE096010,O0283,I0095,2026-07-16,3,262.17,786.51,Card,Takeaway
SALE096011,O0405,I0142,2026-08-08,1,208.77,208.77,Wallet,Dine-in
SALE096012,O0432,I0054,2026-05-28,2,228.22,456.44,UPI,Delivery
SALE096013,O0009,I0167,2025-10-16,1,122.97,122.97,UPI,Online
SALE096014,O0488,I0024,2026-06-11,1,237.66,237.66,UPI,Delivery
SALE096015,O0186,I0276,2026-06-08,1,274.92,274.92,UPI,Online
SALE096016,O0144,I0061,2026-02-13,1,533.41,533.41,Cash,Online
SALE096017,O0127,I0051,2026-05-24,2,331.9,663.8,UPI,Delivery
SALE096018,O0440,I0053,2026-04-27,1,244.65,244.65,Cash,Online
SALE096019,O0003,I0199,2026-03-13,1,211.44,211.44,Card,Dine-in
SALE096020,O0043,I0025,2026-06-10,2,89.6,179.2,Card,Online
SALE096021,O0164,I0059,2025-09-08,1,396.08,396.08,UPI,Dine-in
SALE096022,O0356,I0118,2026-01-04,1,289.87,289.87,Card,Dine-in
SALE096023,O0025,I0014,2026-06-17,2,347.26,694.52,UPI,Online
SALE096024,O0025,I0013,2026-07-15,1,413.05,413.05,UPI,Online
SALE096025,O0161,I0060,2026-06-23,1,445.61,445.61,Card,Online
SALE096026,O0058,I0018,2025-12-07,2,402.48,804.96,UPI,Delivery
SALE096027,O0361,I0123,2025-10-02,1,392.68,392.68,UPI,Online
SALE096028,O0474,I0100,2026-04-23,2,247.92,495.84,Card,Online
SALE096029,O0332,I0112,2025-11-27,1,273.11,273.11,Cash,Delivery
SALE096030,O0282,I0095,2025-09-29,1,286.82,286.82,UPI,Takeaway
SALE096031,O0178,I0062,2026-08-05,1,536.09,536.09,UPI,Takeaway
SALE096032,O0155,I0058,2026-07-03,1,252.36,252.36,Card,Delivery
SALE096033,O0197,I0264,2026-01-26,2,289.49,578.98,UPI,Takeaway
SALE096034,O0053,I0024,2026-05-05,1,220.49,220.49,Card,Delivery
SALE096035,O0349,I0117,2025-10-07,1,392.21,392.21,Cash,Online
SALE096036,O0112,I0047,2026-05-14,1,468.36,468.36,UPI,Dine-in
SALE096037,O0019,I0164,2026-02-07,1,285.55,285.55,UPI,Dine-in
SALE096038,O0276,I0089,2026-05-08,1,124.0,124.0,Card,Dine-in
SALE096039,O0032,I0001,2026-08-22,1,333.4,333.4,UPI,Takeaway
SALE096040,O0291,I0099,2025-12-25,3,259.85,779.55,UPI,Online
SALE096041,O0200,I0066,2026-03-16,1,138.24,138.24,Cash,Online
SALE096042,O0408,I0138,2026-08-13,2,161.44,322.88,UPI,Takeaway
SALE096043,O0171,I0062,2025-10-09,1,530.43,530.43,Card,Delivery
